loss
5.058071613311768
4.055422782897949
3.728780508041382
3.671138286590576
3.6063132286071777
3.5933051109313965
3.59440016746521
3.594421148300171
3.593036651611328
3.5942392349243164
3.5928993225097656
3.593508243560791
3.5935957431793213
3.5922346115112305
3.5952017307281494
3.5939724445343018
3.5913126468658447
3.5944836139678955
3.5931038856506348
3.593277931213379
3.5942697525024414
3.5946619510650635
3.592979669570923
3.593101978302002
3.5957252979278564
3.592799425125122
3.593294143676758
3.593848943710327
3.593376636505127
3.5946168899536133
3.5915467739105225
3.5940909385681152
3.593435287475586
3.595566511154175
3.5925772190093994
3.5928454399108887
3.5912723541259766
3.5928471088409424
3.5934650897979736
3.592175245285034
3.59362530708313
3.5935373306274414
3.592879056930542
3.594027519226074
3.5930800437927246
3.5941193103790283
3.593670129776001
3.5921998023986816
3.591413974761963
3.5928571224212646
3.5913000106811523
3.5941665172576904
3.592745780944824
3.591689109802246
3.5938916206359863
3.594088315963745
3.594773054122925
3.5931286811828613
3.5932326316833496
3.5928637981414795
3.5915699005126953
3.594717025756836
3.593336582183838
3.5929603576660156
3.592844247817993
3.5913913249969482
3.5924389362335205
3.590465784072876
3.5922927856445312
3.5921084880828857
3.5919902324676514
3.593317985534668
3.5934839248657227
3.592395305633545
3.5927960872650146
3.592123031616211
3.5910377502441406
3.5940799713134766
3.587202787399292
3.588754653930664
3.591859817504883
3.586582660675049
3.584303855895996
3.5822818279266357
3.5492422580718994
3.53324556350708
3.528186082839966
3.5197954177856445
3.517446994781494
3.507944345474243
3.5086660385131836
3.509626865386963
3.503333568572998
3.5022430419921875
3.4953384399414062
3.495060443878174
3.4948415756225586
3.491081476211548
3.4881012439727783
3.48637318611145
3.48931884765625
3.4774467945098877
3.4807980060577393
3.4791054725646973
3.4758546352386475
3.4809911251068115
3.4694149494171143
3.469428300857544
3.4758386611938477
3.470452308654785
3.469630002975464
3.467421293258667
3.47104549407959
3.4664554595947266
3.4595136642456055
3.4653306007385254
3.4590535163879395
3.456763505935669
3.4557623863220215
3.4566938877105713
3.4536166191101074
3.485410690307617
3.480879783630371
3.464219093322754
3.469695568084717
3.461451530456543
3.4609439373016357
3.4631879329681396
3.4458892345428467
3.4507462978363037
3.4646799564361572
3.4548537731170654
3.4496755599975586
3.4417741298675537
3.4433460235595703
3.442779541015625
3.436777353286743
3.4298171997070312
3.427309989929199
3.4266960620880127
3.4258508682250977
3.424100160598755
3.426058292388916
3.421715497970581
3.416358709335327
3.416486978530884
3.417140007019043
3.4097864627838135
3.401799440383911
3.40164852142334
